,Open,High,Low,Close,Volume,VOX_unscaled,VOX_monthly,isPartial,scale,VOX,VOX stock_unscaled,VOX stock_monthly,isPartial,scale,VOX stock,VOX price_unscaled,VOX price_monthly,isPartial,scale,VOX price,VOX vanguard_unscaled,VOX vanguard_monthly,isPartial,scale,VOX vanguard,Dow Jones_unscaled,Dow Jones_monthly,isPartial,scale,Dow Jones,Trump_unscaled,Trump_monthly,isPartial,scale,Trump
9/17/18,86.12000275,86.12000275,85.33999634,85.37000275,136900,67,69,,0.69,46.23,48,100,,1,48,42,60,,0.6,25.2,0,66,,0.66,0,75,38,,0.38,28.5,60,22,,0.22,13.2
9/18/18,85.29000092,86.23000336,85.29000092,86.05999756,83000,68,69,,0.69,46.92,47,100,,1,47,0,60,,0.6,0,0,66,,0.66,0,87,38,,0.38,33.06,63,22,,0.22,13.86
9/19/18,86.05999756,86.34999847,85.58999634,86.05000305,156200,76,69,,0.69,52.44,100,100,,1,100,86,60,,0.6,51.6,0,66,,0.66,0,88,38,,0.38,33.44,64,22,,0.22,14.08
9/20/18,86.40000153,86.91999817,86.05000305,86.80000305,83500,62,69,,0.69,42.78,0,100,,1,0,65,60,,0.6,39,0,66,,0.66,0,100,38,,0.38,38,61,22,,0.22,13.42
9/21/18,87.06999969,87.29000092,86.41999817,86.43000031,705600,75,69,,0.69,51.75,76,100,,1,76,0,60,,0.6,0,0,66,,0.66,0,98,38,,0.38,37.24,66,22,,0.22,14.52
9/24/18,85.76000214,86.19000244,85.27999878,86.13999939,247700,83,69,,0.69,57.27,47,100,,1,47,43,60,,0.6,25.8,0,66,,0.66,0,79,38,,0.38,30.02,57,22,,0.22,12.54
9/25/18,85.94999695,86.44999695,85.51999664,86.27999878,160400,76,69,,0.69,52.44,0,100,,1,0,43,60,,0.6,25.8,0,66,,0.66,0,89,38,,0.38,33.82,76,22,,0.22,16.72
9/26/18,86.23000336,87.16000366,86.23000336,86.40000153,144300,79,69,,0.69,54.51,0,100,,1,0,44,60,,0.6,26.4,0,66,,0.66,0,81,38,,0.38,30.78,89,22,,0.22,19.58
9/27/18,86.48000336,87.69999695,86.48000336,87.19999695,1553100,90,69,,0.69,62.1,74,100,,1,74,0,60,,0.6,0,0,66,,0.66,0,81,38,,0.38,30.78,76,22,,0.22,16.72
9/28/18,87.01999664,87.19999695,86.66000366,87,141300,86,69,,0.69,59.34,0,100,,1,0,0,60,,0.6,0,0,66,,0.66,0,77,38,,0.38,29.26,64,22,,0.22,14.08
10/1/18,87.09999847,87.48999786,86.33999634,86.56999969,152300,66,68,FALSE,0.68,44.88,38,48,FALSE,0.48,18.24,81,43,FALSE,0.43,34.83,0,37,FALSE,0.37,0,38,67,FALSE,0.67,25.46,53,21,FALSE,0.21,11.13
10/2/18,86.59999847,87.13999939,86.43000031,86.87000275,851100,71,68,,0.68,48.28,77,48,,0.48,36.96,79,43,,0.43,33.97,91,37,,0.37,33.67,38,67,,0.67,25.46,66,21,,0.21,13.86
10/3/18,87.23000336,87.36000061,86.87000275,87,265500,69,68,,0.68,46.92,0,48,,0.48,0,79,43,,0.43,33.97,0,37,,0.37,0,38,67,,0.67,25.46,100,21,,0.21,21
10/4/18,86.69999695,86.73999786,85.33999634,86,203900,63,68,,0.68,42.84,40,48,,0.48,19.2,79,43,,0.43,33.97,0,37,,0.37,0,39,67,,0.67,26.13,72,21,,0.21,15.12
10/5/18,86,86.25,84.40000153,85.01999664,110500,62,68,,0.68,42.16,0,48,,0.48,0,82,43,,0.43,35.26,95,37,,0.37,35.15,39,67,,0.67,26.13,66,21,,0.21,13.86
10/8/18,84.66999817,85.02999878,83.75,84.73000336,156200,60,68,,0.68,40.8,39,48,,0.48,18.72,79,43,,0.43,33.97,0,37,,0.37,0,32,67,,0.67,21.44,52,21,,0.21,10.92
10/9/18,84.69999695,85.55999756,84.66999817,84.84999847,350300,66,68,,0.68,44.88,0,48,,0.48,0,81,43,,0.43,34.83,0,37,,0.37,0,35,67,,0.67,23.45,55,21,,0.21,11.55
10/10/18,84.66000366,84.80000305,81.76000214,81.83999634,364400,65,68,,0.68,44.2,100,48,,0.48,48,81,43,,0.43,34.83,92,37,,0.37,34.04,61,67,,0.67,40.87,55,21,,0.21,11.55
10/11/18,81.47000122,82.61000061,80.09999847,80.72000122,397400,67,68,,0.68,45.56,0,48,,0.48,0,80,43,,0.43,34.4,94,37,,0.37,34.78,100,67,,0.67,67,65,21,,0.21,13.65
10/12/18,82.54000092,82.55000305,81,82.16000366,420000,67,68,,0.68,45.56,41,48,,0.48,19.68,87,43,,0.43,37.41,0,37,,0.37,0,92,67,,0.67,61.64,69,21,,0.21,14.49
10/15/18,82.12000275,82.90000153,81.80000305,82.11000061,205100,70,68,,0.68,47.6,39,48,,0.48,18.72,0,43,,0.43,0,0,37,,0.37,0,55,67,,0.67,36.85,65,21,,0.21,13.65
10/16/18,82.56999969,84.26000214,82.56999969,84.11000061,250100,65,68,,0.68,44.2,0,48,,0.48,0,80,43,,0.43,34.4,0,37,,0.37,0,57,67,,0.67,38.19,68,21,,0.21,14.28
10/17/18,84.58999634,84.58999634,83.58000183,84.44000244,161900,64,68,,0.68,43.52,39,48,,0.48,18.72,0,43,,0.43,0,0,37,,0.37,0,56,67,,0.67,37.52,65,21,,0.21,13.65
10/18/18,84.18000031,84.31999969,82.41000366,82.95999908,117500,66,68,,0.68,44.88,0,48,,0.48,0,0,43,,0.43,0,0,37,,0.37,0,56,67,,0.67,37.52,59,21,,0.21,12.39
10/19/18,83.30000305,84.13999939,82.77999878,83.05999756,196100,69,68,,0.68,46.92,0,48,,0.48,0,87,43,,0.43,37.41,100,37,,0.37,37,55,67,,0.67,36.85,59,21,,0.21,12.39
10/22/18,83.37999725,83.66999817,82.80000305,83,166000,64,68,,0.68,43.52,0,48,,0.48,0,0,43,,0.43,0,0,37,,0.37,0,43,67,,0.67,28.81,61,21,,0.21,12.81
10/23/18,82.08000183,83.41999817,81.27999878,83.12999725,345100,63,68,,0.68,42.84,0,48,,0.48,0,83,43,,0.43,35.69,91,37,,0.37,33.67,67,67,,0.67,44.89,63,21,,0.21,13.23
10/24/18,82.88999939,82.94000244,78.90000153,78.98999786,187500,57,68,,0.68,38.76,0,48,,0.48,0,77,43,,0.43,33.11,0,37,,0.37,0,67,67,,0.67,44.89,60,21,,0.21,12.6
10/25/18,79.93000031,81.52999878,79.91999817,81.05000305,459300,86,68,,0.68,58.48,0,48,,0.48,0,0,43,,0.43,0,95,37,,0.37,35.15,78,67,,0.67,52.26,62,21,,0.21,13.02
10/26/18,79.01999664,80.45999908,77.80999756,78.91000366,402800,100,68,,0.68,68,42,48,,0.48,20.16,83,43,,0.43,35.69,97,37,,0.37,35.89,76,67,,0.67,50.92,64,21,,0.21,13.44
10/29/18,79.95999908,80.69999695,76.5,77.87000275,221400,73,68,,0.68,49.64,40,48,,0.48,19.2,0,43,,0.43,0,0,37,,0.37,0,58,67,,0.67,38.86,63,21,,0.21,13.23
10/30/18,77.77999878,79.77999878,77.58999634,79.68000031,694700,62,68,,0.68,42.16,0,48,,0.48,0,0,43,,0.43,0,0,37,,0.37,0,68,67,,0.67,45.56,85,21,,0.21,17.85
10/31/18,81.11000061,82.38999939,81.06999969,81.61000061,462300,70,68,,0.68,47.6,62,48,,0.48,29.76,83,43,,0.43,35.69,0,37,,0.37,0,65,67,,0.67,43.55,74,21,,0.21,15.54
11/1/18,81.84999847,82.09999847,81.13999939,81.91000366,147900,86,73,FALSE,0.73,62.78,100,57,FALSE,0.57,57,43,57,FALSE,0.57,24.51,100,27,FALSE,0.27,27,83,62,FALSE,0.62,51.46,62,21,FALSE,0.21,13.02
11/2/18,82.26000214,82.59999847,80.97000122,81.55000305,251000,74,73,,0.73,54.02,0,57,,0.57,0,0,57,,0.57,0,0,27,,0.27,0,78,62,,0.62,48.36,59,21,,0.21,12.39
11/5/18,81.52999878,81.69000244,80.76000214,81.36000061,441500,76,73,,0.73,55.48,30,57,,0.57,17.1,39,57,,0.57,22.23,0,27,,0.27,0,59,62,,0.62,36.58,58,21,,0.21,12.18
11/6/18,81.41000366,82.19000244,81.22000122,81.81999969,245400,75,73,,0.73,54.75,32,57,,0.57,18.24,40,57,,0.57,22.8,0,27,,0.27,0,66,62,,0.62,40.92,74,21,,0.21,15.54
11/7/18,82.37000275,83.23999786,82.12000275,83.22000122,475900,100,73,,0.73,73,28,57,,0.57,15.96,54,57,,0.57,30.78,0,27,,0.27,0,68,62,,0.62,42.16,100,21,,0.21,21
11/8/18,83.08999634,83.08999634,81.80999756,82.23999786,288100,93,73,,0.73,67.89,0,57,,0.57,0,41,57,,0.57,23.37,0,27,,0.27,0,73,62,,0.62,45.26,73,21,,0.21,15.33
11/9/18,81.55999756,81.68000031,80.18000031,80.87000275,149200,85,73,,0.73,62.05,0,57,,0.57,0,42,57,,0.57,23.94,0,27,,0.27,0,66,62,,0.62,40.92,58,21,,0.21,12.18
11/12/18,80.69000244,80.80000305,79.41999817,79.72000122,94100,71,73,,0.73,51.83,32,57,,0.57,18.24,0,57,,0.57,0,0,27,,0.27,0,63,62,,0.62,39.06,57,21,,0.21,11.97
11/13/18,79.98999786,80.75,79.30999756,79.41999817,245300,74,73,,0.73,54.02,0,57,,0.57,0,0,57,,0.57,0,0,27,,0.27,0,78,62,,0.62,48.36,57,21,,0.21,11.97
11/14/18,80.19999695,80.38999939,79.01000214,79.62000275,148200,68,73,,0.73,49.64,33,57,,0.57,18.81,41,57,,0.57,23.37,0,27,,0.27,0,75,62,,0.62,46.5,54,21,,0.21,11.34
11/15/18,79.25,80.19999695,78.58000183,80.08999634,214300,77,73,,0.73,56.21,32,57,,0.57,18.24,61,57,,0.57,34.77,0,27,,0.27,0,71,62,,0.62,44.02,51,21,,0.21,10.71
11/16/18,79.72000122,80.31999969,79.36000061,80.05000305,74200,73,73,,0.73,53.29,32,57,,0.57,18.24,83,57,,0.57,47.31,0,27,,0.27,0,67,62,,0.62,41.54,50,21,,0.21,10.5
11/19/18,79.91000366,79.91000366,77.81999969,78.11000061,321900,71,73,,0.73,51.83,0,57,,0.57,0,0,57,,0.57,0,0,27,,0.27,0,65,62,,0.62,40.3,49,21,,0.21,10.29
11/20/18,76.80999756,77.66999817,76.26000214,76.98000336,916100,67,73,,0.73,48.91,65,57,,0.57,37.05,0,57,,0.57,0,0,27,,0.27,0,100,62,,0.62,62,58,21,,0.21,12.18
11/21/18,77.58000183,78.54000092,77.55000305,77.87999725,239500,71,73,,0.73,51.83,35,57,,0.57,19.95,0,57,,0.57,0,0,27,,0.27,0,91,62,,0.62,56.42,51,21,,0.21,10.71
11/23/18,77.36000061,77.66999817,77.19999695,77.26999664,53600,67,73,,0.73,48.91,0,57,,0.57,0,90,57,,0.57,51.3,0,27,,0.27,0,47,62,,0.62,29.14,43,21,,0.21,9.03
11/26/18,78.04000092,78.76000214,77.77999878,78.75,408900,73,73,,0.73,53.29,0,57,,0.57,0,78,57,,0.57,44.46,86,27,,0.27,23.22,62,62,,0.62,38.44,40,21,,0.21,8.4
11/27/18,78.40000153,79.43000031,78.26000214,79.04000092,334600,65,73,,0.73,47.45,0,57,,0.57,0,0,57,,0.57,0,0,27,,0.27,0,68,62,,0.62,42.16,46,21,,0.21,9.66
11/28/18,79.47000122,80.81999969,78.69000244,80.76999664,436200,86,73,,0.73,62.78,0,57,,0.57,0,0,57,,0.57,0,0,27,,0.27,0,75,62,,0.62,46.5,47,21,,0.21,9.87
11/29/18,80.48999786,81.33000183,80.16999817,81.01000214,233100,95,73,,0.73,69.35,0,57,,0.57,0,41,57,,0.57,23.37,91,27,,0.27,24.57,81,62,,0.62,50.22,56,21,,0.21,11.76
11/30/18,81.05000305,81.33000183,80.38999939,81.01000214,297300,87,73,,0.73,63.51,32,57,,0.57,18.24,0,57,,0.57,0,91,27,,0.27,24.57,77,62,,0.62,47.74,57,21,,0.21,11.97
12/3/18,82.20999908,82.51000214,80.66999817,81,730900,54,100,,1,54,38,90,,0.9,34.2,41,85,,0.85,34.85,0,38,,0.38,0,33,99,,0.99,32.67,63,24,,0.24,15.12
12/4/18,80.81999969,81.26999664,78.30000305,78.5,207700,50,100,,1,50,37,90,,0.9,33.3,0,85,,0.85,0,0,38,,0.38,0,46,99,,0.99,45.54,63,24,,0.24,15.12
12/6/18,77.47000122,79.12999725,76.97000122,79.12999725,310700,54,100,,1,54,38,90,,0.9,34.2,42,85,,0.85,35.7,0,38,,0.38,0,65,99,,0.99,64.35,76,24,,0.24,18.24
12/7/18,78.87999725,79.5,77.25,77.62999725,194500,59,100,,1,59,0,90,,0.9,0,44,85,,0.85,37.4,0,38,,0.38,0,54,99,,0.99,53.46,75,24,,0.24,18
12/10/18,77.66999817,78.27999878,76.59999847,77.97000122,270500,50,100,,1,50,0,90,,0.9,0,0,85,,0.85,0,0,38,,0.38,0,49,99,,0.99,48.51,68,24,,0.24,16.32
12/11/18,78.91000366,79.09999847,77.66999817,78.12999725,163500,49,100,,1,49,0,90,,0.9,0,63,85,,0.85,53.55,0,38,,0.38,0,45,99,,0.99,44.55,77,24,,0.24,18.48
12/12/18,78.83000183,79.69000244,78.66000366,78.69000244,128000,61,100,,1,61,40,90,,0.9,36,42,85,,0.85,35.7,0,38,,0.38,0,42,99,,0.99,41.58,87,24,,0.24,20.88
12/13/18,78.62000275,78.98000336,77.58000183,78,153000,64,100,,1,64,39,90,,0.9,35.1,82,85,,0.85,69.7,0,38,,0.38,0,38,99,,0.99,37.62,83,24,,0.24,19.92
12/14/18,77.31999969,78.12000275,76.97000122,77.16000366,154700,91,100,,1,91,38,90,,0.9,34.2,83,85,,0.85,70.55,0,38,,0.38,0,42,99,,0.99,41.58,75,24,,0.24,18
12/17/18,77,77.44999695,74.94999695,75.5,2338900,77,100,,1,77,60,90,,0.9,54,0,85,,0.85,0,0,38,,0.38,0,45,99,,0.99,44.55,63,24,,0.24,15.12
12/18/18,75.86000061,76.73999786,75.47000122,75.90000153,388800,75,100,,1,75,56,90,,0.9,50.4,79,85,,0.85,67.15,0,38,,0.38,0,53,99,,0.99,52.47,69,24,,0.24,16.56
12/19/18,75.80999756,77.02999878,74.08000183,74.54000092,258700,71,100,,1,71,100,90,,0.9,90,44,85,,0.85,37.4,0,38,,0.38,0,56,99,,0.99,55.44,73,24,,0.24,17.52
12/20/18,74.23000336,74.86000061,72.33000183,73.29000092,794400,62,100,,1,62,83,90,,0.9,74.7,0,85,,0.85,0,0,38,,0.38,0,70,99,,0.99,69.3,81,24,,0.24,19.44
12/21/18,73.29000092,74.06999969,70.43000031,70.95999908,538500,58,100,,1,58,43,90,,0.9,38.7,45,85,,0.85,38.25,0,38,,0.38,0,76,99,,0.99,75.24,100,24,,0.24,24
12/24/18,70.45999908,71.33999634,69.48000336,69.55999756,420500,45,100,,1,45,49,90,,0.9,44.1,51,85,,0.85,43.35,100,38,,0.38,38,67,99,,0.99,66.33,81,24,,0.24,19.44
12/26/18,70.08000183,73.34999847,69.59999847,73.33000183,397100,47,100,,1,47,47,90,,0.9,42.3,99,85,,0.85,84.15,96,38,,0.38,36.48,91,99,,0.99,90.09,80,24,,0.24,19.2
12/27/18,72.5,73.76000214,70.98000336,73.76000214,424500,41,100,,1,41,87,90,,0.9,78.3,45,85,,0.85,38.25,0,38,,0.38,0,100,99,,0.99,99,75,24,,0.24,18
12/28/18,74.11000061,74.81999969,73.22000122,73.79000092,242900,44,100,,1,44,0,90,,0.9,0,45,85,,0.85,38.25,0,38,,0.38,0,78,99,,0.99,77.22,70,24,,0.24,16.8
12/31/18,74.27999878,74.37999725,73.09999847,74.06999969,1092800,46,100,,1,46,88,90,,0.9,79.2,0,85,,0.85,0,0,38,,0.38,0,48,99,,0.99,47.52,58,24,,0.24,13.92
1/2/19,72.98000336,75.30000305,72.98000336,75.04000092,146500,88,70,,0.7,61.6,78,59,,0.59,46.02,92,42,,0.42,38.64,87,35,,0.35,30.45,81,84,,0.84,68.04,35,29,,0.29,10.15
1/3/19,74.61000061,75.27999878,73.94999695,74.02999878,182800,94,70,,0.7,65.8,50,59,,0.59,29.5,0,42,,0.42,0,0,35,,0.35,0,100,84,,0.84,84,40,29,,0.29,11.6
1/4/19,75.19000244,77.19999695,75.18000031,77.09999847,186700,86,70,,0.7,60.2,100,59,,0.59,59,0,42,,0.42,0,0,35,,0.35,0,97,84,,0.84,81.48,44,29,,0.29,12.76
1/7/19,77.26999664,78.18000031,77.09999847,77.81999969,147100,81,70,,0.7,56.7,0,59,,0.59,0,43,42,,0.42,18.06,0,35,,0.35,0,68,84,,0.84,57.12,38,29,,0.29,11.02
1/8/19,78.61000061,79.16999817,78,79.13999939,277100,90,70,,0.7,63,49,59,,0.59,28.91,0,42,,0.42,0,0,35,,0.35,0,69,84,,0.84,57.96,49,29,,0.29,14.21
1/9/19,79.34999847,79.34999847,78.47000122,78.94999695,247700,96,70,,0.7,67.2,0,59,,0.59,0,43,42,,0.42,18.06,0,35,,0.35,0,70,84,,0.84,58.8,100,29,,0.29,29
1/10/19,78.55999756,79.33000183,78.12999725,79.18000031,311400,92,70,,0.7,64.4,72,59,,0.59,42.48,42,42,,0.42,17.64,0,35,,0.35,0,69,84,,0.84,57.96,56,29,,0.29,16.24
1/11/19,78.87000275,79.36000061,78.5,79.22000122,127700,94,70,,0.7,65.8,0,59,,0.59,0,44,42,,0.42,18.48,0,35,,0.35,0,66,84,,0.84,55.44,49,29,,0.29,14.21
1/14/19,78.76999664,79.08999634,78.47000122,78.83999634,130900,100,70,,0.7,70,47,59,,0.59,27.73,0,42,,0.42,0,0,35,,0.35,0,55,84,,0.84,46.2,45,29,,0.29,13.05
1/15/19,79.18000031,80.19000244,79.18000031,80,586900,88,70,,0.7,61.6,0,59,,0.59,0,70,42,,0.42,29.4,0,35,,0.35,0,59,84,,0.84,49.56,55,29,,0.29,15.95
1/16/19,80.05000305,80.29000092,79.59999847,79.66000366,318900,98,70,,0.7,68.6,0,59,,0.59,0,41,42,,0.42,17.22,0,35,,0.35,0,57,84,,0.84,47.88,51,29,,0.29,14.79
1/17/19,79.5,80.08999634,79.33999634,79.90000153,122800,82,70,,0.7,57.4,96,59,,0.59,56.64,41,42,,0.42,17.22,0,35,,0.35,0,58,84,,0.84,48.72,52,29,,0.29,15.08
1/18/19,80.43000031,81,80.16000366,80.40000153,145300,81,70,,0.7,56.7,48,59,,0.59,28.32,42,42,,0.42,17.64,0,35,,0.35,0,64,84,,0.84,53.76,61,29,,0.29,17.69
1/22/19,80,80.09999847,78.31999969,78.91999817,123700,79,70,,0.7,55.3,0,59,,0.59,0,0,42,,0.42,0,0,35,,0.35,0,57,84,,0.84,47.88,42,29,,0.29,12.18
1/23/19,79.22000122,79.55000305,78.16999817,78.91000366,151800,80,70,,0.7,56,47,59,,0.59,27.73,0,42,,0.42,0,0,35,,0.35,0,61,84,,0.84,51.24,43,29,,0.29,12.47
1/24/19,78.90000153,79.06999969,78.26999664,79.06999969,113500,88,70,,0.7,61.6,0,59,,0.59,0,0,42,,0.42,0,0,35,,0.35,0,56,84,,0.84,47.04,45,29,,0.29,13.05
1/25/19,79.58000183,80.05000305,79.51999664,79.77999878,326200,86,70,,0.7,60.2,49,59,,0.59,28.91,85,42,,0.42,35.7,0,35,,0.35,0,54,84,,0.84,45.36,62,29,,0.29,17.98
1/28/19,79.19999695,79.37999725,78.44000244,78.97000122,174200,75,70,,0.7,52.5,0,59,,0.59,0,0,42,,0.42,0,0,35,,0.35,0,50,84,,0.84,42,36,29,,0.29,10.44
1/29/19,78.87000275,78.88999939,77.94000244,78.12000275,152300,83,70,,0.7,58.1,0,59,,0.59,0,41,42,,0.42,17.22,0,35,,0.35,0,54,84,,0.84,45.36,35,29,,0.29,10.15
1/30/19,78.45999908,79.33999634,77.76000214,79.13999939,332800,79,70,,0.7,55.3,72,59,,0.59,42.48,0,42,,0.42,0,0,35,,0.35,0,57,84,,0.84,47.88,36,29,,0.29,10.44
1/31/19,80.66000366,82.20999908,80.66000366,81.88999939,854900,77,70,,0.7,53.9,0,59,,0.59,0,0,42,,0.42,0,0,35,,0.35,0,57,84,,0.84,47.88,35,29,,0.29,10.15
2/1/19,81.79000092,82.37000275,81.68000031,81.79000092,274700,79,67,FALSE,0.67,52.93,51,65,FALSE,0.65,33.15,0,50,FALSE,0.5,0,0,38,FALSE,0.38,0,96,63,FALSE,0.63,60.48,45,21,FALSE,0.21,9.45
2/4/19,81.79000092,82.48999786,81.69999695,82.48999786,424400,83,67,,0.67,55.61,49,65,,0.65,31.85,47,50,,0.5,23.5,0,38,,0.38,0,77,63,,0.63,48.51,45,21,,0.21,9.45
2/5/19,82.41999817,83.05000305,82.33000183,83,312100,85,67,,0.67,56.95,50,65,,0.65,32.5,49,50,,0.5,24.5,100,38,,0.38,38,90,63,,0.63,56.7,47,21,,0.21,9.87
2/6/19,82.86000061,82.86000061,81.62000275,81.80000305,396500,86,67,,0.67,57.62,0,65,,0.65,0,0,50,,0.5,0,0,38,,0.38,0,90,63,,0.63,56.7,100,21,,0.21,21
2/7/19,81.27999878,81.36000061,80.22000122,81.05999756,561400,88,67,,0.67,58.96,100,65,,0.65,65,0,50,,0.5,0,0,38,,0.38,0,89,63,,0.63,56.07,52,21,,0.21,10.92
2/8/19,80.55999756,81.38999939,80.43000031,81.38999939,86500,82,67,,0.67,54.94,50,65,,0.65,32.5,0,50,,0.5,0,0,38,,0.38,0,88,63,,0.63,55.44,45,21,,0.21,9.45
2/11/19,81.58000183,81.83000183,80.87000275,81,81300,76,67,,0.67,50.92,0,65,,0.65,0,0,50,,0.5,0,0,38,,0.38,0,73,63,,0.63,45.99,48,21,,0.21,10.08
2/12/19,81.61000061,82.19000244,81.55000305,82.04000092,167900,66,67,,0.67,44.22,51,65,,0.65,33.15,100,50,,0.5,50,0,38,,0.38,0,88,63,,0.63,55.44,56,21,,0.21,11.76
2/13/19,82.20999908,82.54000092,81.84999847,81.94000244,260000,69,67,,0.67,46.23,50,65,,0.65,32.5,0,50,,0.5,0,0,38,,0.38,0,95,63,,0.63,59.85,47,21,,0.21,9.87
2/14/19,81.52999878,82.40000153,81.20999908,82.08000183,523300,84,67,,0.67,56.28,50,65,,0.65,32.5,49,50,,0.5,24.5,0,38,,0.38,0,88,63,,0.63,55.44,50,21,,0.21,10.5
2/15/19,82.70999908,82.70999908,82.19999695,82.70999908,153700,86,67,,0.67,57.62,55,65,,0.65,35.75,51,50,,0.5,25.5,0,38,,0.38,0,100,63,,0.63,63,81,21,,0.21,17.01
2/19/19,82.34999847,83.18000031,82.25,82.95999908,396300,84,67,,0.67,56.28,75,65,,0.65,48.75,0,50,,0.5,0,0,38,,0.38,0,89,63,,0.63,56.07,56,21,,0.21,11.76
2/20/19,82.98999786,83.23999786,82.52999878,82.91000366,1878100,83,67,,0.67,55.61,50,65,,0.65,32.5,0,50,,0.5,0,0,38,,0.38,0,91,63,,0.63,57.33,50,21,,0.21,10.5
2/21/19,82.62999725,82.62999725,81.83999634,82.16000366,127400,82,67,,0.67,54.94,51,65,,0.65,33.15,50,50,,0.5,25,0,38,,0.38,0,87,63,,0.63,54.81,45,21,,0.21,9.45
2/22/19,82.5,82.93000031,82.33999634,82.83000183,115900,89,67,,0.67,59.63,51,65,,0.65,33.15,99,50,,0.5,49.5,0,38,,0.38,0,90,63,,0.63,56.7,44,21,,0.21,9.24
2/25/19,83.29000092,83.38999939,82.52999878,82.56999969,128900,91,67,,0.67,60.97,50,65,,0.65,32.5,49,50,,0.5,24.5,95,38,,0.38,36.1,83,63,,0.63,52.29,41,21,,0.21,8.61
2/26/19,82.44999695,82.66999817,82.08000183,82.36000061,82700,86,67,,0.67,57.62,0,65,,0.65,0,48,50,,0.5,24,0,38,,0.38,0,88,63,,0.63,55.44,44,21,,0.21,9.24
2/27/19,82.16999817,82.37999725,81.77999878,82.31999969,64800,92,67,,0.67,61.64,50,65,,0.65,32.5,47,50,,0.5,23.5,0,38,,0.38,0,84,63,,0.63,52.92,72,21,,0.21,15.12
2/28/19,82.19999695,82.55999756,82.11000061,82.19000244,71600,78,67,,0.67,52.26,75,65,,0.65,48.75,0,50,,0.5,0,0,38,,0.38,0,83,63,,0.63,52.29,69,21,,0.21,14.49
3/1/19,82.80000305,83.02999878,82.54000092,83.01000214,109100,56,72,FALSE,0.72,40.32,77,60,FALSE,0.6,46.2,0,47,FALSE,0.47,0,0,27,FALSE,0.27,0,87,57,FALSE,0.57,49.59,92,17,FALSE,0.17,15.64
3/4/19,83.30000305,83.58999634,82,82.94999695,106000,81,72,,0.72,58.32,0,60,,0.6,0,0,47,,0.47,0,95,27,,0.27,25.65,86,57,,0.57,49.02,86,17,,0.17,14.62
3/5/19,83.02999878,83.58999634,82.66000366,83.40000153,126300,100,72,,0.72,72,0,60,,0.6,0,0,47,,0.47,0,0,27,,0.27,0,90,57,,0.57,51.3,83,17,,0.17,14.11
3/6/19,83.48999786,83.61000061,83.09999847,83.33999634,66700,82,72,,0.72,59.04,100,60,,0.6,60,0,47,,0.47,0,0,27,,0.27,0,82,57,,0.57,46.74,81,17,,0.17,13.77
3/7/19,83.13999939,83.30000305,82.25,82.72000122,91100,80,72,,0.72,57.6,78,60,,0.6,46.8,81,47,,0.47,38.07,97,27,,0.27,26.19,84,57,,0.57,47.88,79,17,,0.17,13.43
3/8/19,81.87999725,82.58999634,81.87999725,82.55999756,96900,75,72,,0.72,54,0,60,,0.6,0,84,47,,0.47,39.48,0,27,,0.27,0,87,57,,0.57,49.59,81,17,,0.17,13.77
3/11/19,82.81999969,84.04000092,82.81999969,83.98999786,115800,71,72,,0.72,51.12,52,60,,0.6,31.2,0,47,,0.47,0,0,27,,0.27,0,82,57,,0.57,46.74,73,17,,0.17,12.41
3/12/19,84.25,84.83000183,84.22000122,84.5,2663500,62,72,,0.72,44.64,0,60,,0.6,0,0,47,,0.47,0,0,27,,0.27,0,86,57,,0.57,49.02,78,17,,0.17,13.26
3/13/19,84.79000092,85,84.54000092,84.73999786,286700,67,72,,0.72,48.24,53,60,,0.6,31.8,0,47,,0.47,0,0,27,,0.27,0,83,57,,0.57,47.31,81,17,,0.17,13.77
3/14/19,84.51999664,84.75,84.27999878,84.44000244,256900,69,72,,0.72,49.68,53,60,,0.6,31.8,0,47,,0.47,0,0,27,,0.27,0,80,57,,0.57,45.6,80,17,,0.17,13.6
3/15/19,84.56999969,84.68000031,84.09999847,84.44000244,88000,64,72,,0.72,46.08,0,60,,0.6,0,0,47,,0.47,0,97,27,,0.27,26.19,74,57,,0.57,42.18,89,17,,0.17,15.13
3/18/19,84.27999878,84.37999725,83.76999664,83.87999725,375800,73,72,,0.72,52.56,90,60,,0.6,54,0,47,,0.47,0,0,27,,0.27,0,74,57,,0.57,42.18,86,17,,0.17,14.62
3/19/19,84.26000214,84.41999817,83.55999756,83.87000275,251600,70,72,,0.72,50.4,52,60,,0.6,31.2,0,47,,0.47,0,0,27,,0.27,0,84,57,,0.57,47.88,84,17,,0.17,14.28
3/20/19,83.88999939,84.73999786,83.56999969,84.51000214,171600,72,72,,0.72,51.84,0,60,,0.6,0,0,47,,0.47,0,99,27,,0.27,26.73,86,57,,0.57,49.02,85,17,,0.17,14.45
3/21/19,84.16999817,85.33000183,84.16000366,85.19000244,108800,67,72,,0.72,48.24,0,60,,0.6,0,83,47,,0.47,39.01,0,27,,0.27,0,84,57,,0.57,47.88,84,17,,0.17,14.28
3/22/19,84.91999817,85.05999756,83.80000305,84.02999878,140200,66,72,,0.72,47.52,54,60,,0.6,32.4,85,47,,0.47,39.95,100,27,,0.27,27,100,57,,0.57,57,89,17,,0.17,15.13
